year,horizon,seed,feature_set,train_window,train_rows,valid_rows,refit_rows,test_rows,best_epoch,best_valid_ic,test_ic,test_spread,refit_final_loss,clip_lo,clip_hi,run
2021,20,42424,all,expanding,91840,11200,104090,12150,30,0.0993483107528725,0.0791252152408,0.0324537245844588,0.6677626196075889,-0.1662531495094299,0.5463051795959473,v5_4_repaired_h20_seed42424_20260829_155945
2022,20,42424,all,expanding,104090,11100,116240,12300,10,0.0837628488380364,0.07159665619832,0.0173688905558766,0.686343042474044,-0.175417959690094,0.5726451873779297,v5_4_repaired_h20_seed42424_20260829_155945
2023,20,42424,all,expanding,116240,11250,128540,11950,20,0.0956657922586941,0.0308538313505695,0.006472268708806,0.682383520262582,-0.1767710298299789,0.4736236035823822,v5_4_repaired_h20_seed42424_20260829_155945
2024,20,42424,all,expanding,128540,10900,140490,12100,10,0.0632707861984698,-0.0073535062209806,-0.0058069074842686,0.6864735069482223,-0.174796313047409,0.4286563694477081,v5_4_repaired_h20_seed42424_20260829_155945
2025,20,42424,all,expanding,140490,11050,152590,12150,1,0.0699759170962318,0.1120624052089972,0.0498469419575685,0.7679374814033508,-0.1791461855173111,0.3991438746452331,v5_4_repaired_h20_seed42424_20260829_155945
2026,20,42424,all,expanding,152590,11100,164740,6850,1,0.1312754290905551,0.1006580498673047,0.0606379719482463,0.7531322836875916,-0.1806980967521667,0.3842253684997558,v5_4_repaired_h20_seed42424_20260829_155945
2018,20,13579,all,expanding,55678,10878,67585,12226,5,0.0384746784550599,0.0596506696010525,0.0078863891585932,0.690215446732261,-0.1552808582782745,0.7390825152397156,v5_4_repaired_h20_seed13579_20260829_160125
2019,20,13579,all,expanding,67585,11176,79790,12050,1,0.1190472707057874,0.0351610955010218,0.0035947434231386,0.8049575136258051,-0.1627968847751617,0.7242862582206726,v5_4_repaired_h20_seed13579_20260829_160125
2020,20,13579,all,expanding,79790,11000,91840,12250,30,0.0254585523963772,0.0340801136781243,0.0038716274533118,0.674908709526062,-0.1599200069904327,0.6954249143600464,v5_4_repaired_h20_seed13579_20260829_160125
2021,20,13579,all,expanding,91840,11200,104090,12150,10,0.0962270622534728,0.0731123652007335,0.0372200901889424,0.6859720629804275,-0.1662531495094299,0.5463051795959473,v5_4_repaired_h20_seed13579_20260829_160125
2022,20,13579,all,expanding,104090,11100,116240,12300,5,0.093164232435555,0.0629167046818065,0.0149494384075991,0.6891216039657593,-0.175417959690094,0.5726451873779297,v5_4_repaired_h20_seed13579_20260829_160125
2023,20,13579,all,expanding,116240,11250,128540,11950,20,0.0978930385521636,0.0290764917004896,0.0091755736825433,0.6805040694418407,-0.1767710298299789,0.4736236035823822,v5_4_repaired_h20_seed13579_20260829_160125
2024,20,13579,all,expanding,128540,10900,140490,12100,15,0.0763604353549536,-0.0314300127498927,-0.0087460320931634,0.6835389370503633,-0.174796313047409,0.4286563694477081,v5_4_repaired_h20_seed13579_20260829_160125
2025,20,13579,all,expanding,140490,11050,152590,12150,1,0.0862220645678008,0.0793678459037936,0.0211281603678686,0.7268650913238526,-0.1791461855173111,0.3991438746452331,v5_4_repaired_h20_seed13579_20260829_160125
2026,20,13579,all,expanding,152590,11100,164740,6850,15,0.1250173582946692,0.0765040505380748,0.0536847039134833,0.685609428970902,-0.1806980967521667,0.3842253684997558,v5_4_repaired_h20_seed13579_20260829_160125
2018,20,24680,all,expanding,55678,10878,67585,12226,15,0.0451679985945304,0.0450506592059673,0.0126230301687075,0.6850455836816267,-0.1552808582782745,0.7390825152397156,v5_4_repaired_h20_seed24680_20260829_160126
2019,20,24680,all,expanding,67585,11176,79790,12050,25,0.0888615691719415,0.0087054342971434,-0.0051514154539734,0.6799764770727891,-0.1627968847751617,0.7242862582206726,v5_4_repaired_h20_seed24680_20260829_160126
2020,20,24680,all,expanding,79790,11000,91840,12250,1,0.0679640855404662,0.1142949261337187,0.0328834910854542,0.7970285932223002,-0.1599200069904327,0.6954249143600464,v5_4_repaired_h20_seed24680_20260829_160126
2021,20,24680,all,expanding,91840,11200,104090,12150,35,0.0921351397701937,0.0831029136938109,0.032806691346511,0.6659904823583715,-0.1662531495094299,0.5463051795959473,v5_4_repaired_h20_seed24680_20260829_160126
2022,20,24680,all,expanding,104090,11100,116240,12300,5,0.0930484914887411,0.0320286091349595,0.0067120757715343,0.6902915960864017,-0.175417959690094,0.5726451873779297,v5_4_repaired_h20_seed24680_20260829_160126
2023,20,24680,all,expanding,116240,11250,128540,11950,10,0.0935941611421331,0.0407548214420805,0.0181447200752552,0.687828120731172,-0.1767710298299789,0.4736236035823822,v5_4_repaired_h20_seed24680_20260829_160126
2024,20,24680,all,expanding,128540,10900,140490,12100,30,0.0826500478388891,-0.0165229833498606,-0.0067625679908324,0.6712936992230623,-0.174796313047409,0.4286563694477081,v5_4_repaired_h20_seed24680_20260829_160126
2025,20,24680,all,expanding,140490,11050,152590,12150,5,0.0385802727490666,0.1204548980085861,0.043802807113748,0.6909625601768493,-0.1791461855173111,0.3991438746452331,v5_4_repaired_h20_seed24680_20260829_160126
2026,20,24680,all,expanding,152590,11100,164740,6850,1,0.1295324616333019,0.1164226988601576,0.0788439435553328,0.7514520949787564,-0.1806980967521667,0.3842253684997558,v5_4_repaired_h20_seed24680_20260829_160126
